	network	network_description	compute	protocol	k	protocol_description	block_interval	activation_delay	number_activations	activations	incentive_scheme	incentive_scheme_description	strategy	strategy_description	reward	machine_duration_s	error	compute_weakest	compute_strongest	compute_gini	activations_weakest	activations_strongest	activations_gini	reward_weakest	reward_strongest	reward_gini	efficiency_weakest	efficiency_strongest	efficiency_gini	activations_compute_gini_delta	reward_activations_gini_delta
218	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	600.0	37.5	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	block	1 per confirmed block			1109.|2197.|3263.|4547.|5753.|6784.|7917.|9147.|10146.|11458.	35.796816526		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.017794964779127422	0.18385455945828855	0.3038221466279424	0.9893236659324747	1.0079911372351988	0.008676463807443116	0.00022759999999982794	0.003594546627942452
219	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	32	Bₖ with less leader modification with k=32	600.0	18.75	1000000	17926|36220|54466|73085|90959|109230|127194|144814|163824|182282	constant	1 per confirmed pow solution			17871.|36108.|54278.|72857.|90674.|108924.|126827.|144402.|163408.|181835.	26.54143327		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017926	0.182282	0.30047699999999994	0.017921466850651435	0.18234849335729414	0.3006020955009306	0.9997471187465935	1.00036478290393	0.0001571452503705831	0.00047699999999983866	0.0001250955009306498
220	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	32	Bₖ with less leader modification with k=32	600.0	18.75	1000000	17926|36220|54466|73085|90959|109230|127194|144814|163824|182282	block	1 per confirmed block			515.|1087.|1654.|2170.|2859.|3451.|4000.|4564.|5181.|5681.	29.161306011		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017926	0.182282	0.30047699999999994	0.016526538733072332	0.18230537192734741	0.3073743662152622	0.9219312023358436	1.0001282185149791	0.016391147993405977	0.00047699999999983866	0.006897366215262268
221	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	32	Bₖ with less leader modification with k=32	300.0	9.375	1000000	18018|36372|54297|72980|91022|108971|126943|145592|163277|182528	constant	1 per confirmed pow solution			17870.|36108.|53925.|72539.|90406.|108318.|126142.|144785.|162383.|181572.	27.637358048		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018018	0.182528	0.3005237999999999	0.017976999098635076	0.1826591874839042	0.3008168619624003	0.9977244476986945	1.0007187252580656	0.00048713468338589596	0.0005237999999997967	0.0002930619624004205
222	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	32	Bₖ with less leader modification with k=32	300.0	9.375	1000000	18018|36372|54297|72980|91022|108971|126943|145592|163277|182528	block	1 per confirmed block			577.|1084.|1671.|2278.|2758.|3407.|3922.|4558.|5058.|5751.	30.184818915		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018018	0.182528	0.3005237999999999	0.01857455575585887	0.185133917074427	0.3038887458150914	1.0308888753390428	1.0142768072538295	0.010460601464520072	0.0005237999999997967	0.0033649458150915024
223	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	300.0	18.75	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17820.|35983.|54171.|72495.|90758.|108443.|126379.|143982.|162740.|181517.	35.841834713		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.017922372592246914	0.18255978147176674	0.3006135043367717	0.9964069935090295	1.0008924569579913	0.0006719321744420349	0.00022759999999982794	0.0003859043367717696
224	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	300.0	18.75	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	discount	1 per confirmed pow solution			17126.|34591.875|52050.375|69676.8125|87252.3125|104289.3125|121524.5|138464.0625|156538.8125|174612.9375	36.496486317		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.017911846438809907	0.1826252553269597	0.30076124824421857	0.9958217845560632	1.0012514204014304	0.0008731163176029824	0.00022759999999982794	0.000533648244218643
225	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	300.0	18.75	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			16909.|34334.|51752.|69386.|86959.|104105.|121514.|138614.|157084.|175470.	37.299457241		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.017684889141296085	0.18352164513709998	0.30269399358035076	0.9832039329124415	1.0061659190507517	0.0036508889956645848	0.00022759999999982794	0.002466393580350834
226	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	300.0	18.75	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			16300.9375|33098.8125|49862.5625|66864.9375|83812.875|100364.6875|117124.625|133609.0625|151422.125|169141.5625	37.820011105		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.017687607213931446	0.1835299056296999	0.30272195805741825	0.9833550460850307	1.0062112075840057	0.0036774868647687763	0.00022759999999982794	0.002494358057418322
227	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	300.0	18.75	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	block	1 per confirmed block			1123.|2207.|3439.|4452.|5665.|6821.|7965.|8883.|10354.|11234.	38.212493633		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.018071222824775114	0.18077659591587145	0.3008271245353459	1.0046824275740875	0.9911160595616784	0.00714406051014789	0.00022759999999982794	0.0005995245353459522
228	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	64	Bₖ with less leader modification with k=64	30.0	0.46875	1000000	18014|36172|54293|72671|91655|109292|127352|144483|163551|182517	constant	1 per confirmed pow solution			16710.|33470.|50373.|67679.|85541.|102308.|119526.|136099.|154541.|172889.	19.073643798		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018014	0.182517	0.30048099999999994	0.017792950115851164	0.18409367759302167	0.3039012454000272	0.9877289949956237	1.0086385245923484	0.004425975622506288	0.00048099999999984266	0.0034202454000272775
229	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	64	Bₖ with less leader modification with k=64	30.0	0.46875	1000000	18014|36172|54293|72671|91655|109292|127352|144483|163551|182517	block	1 per confirmed block			173.|366.|561.|901.|1203.|1508.|1919.|2193.|2725.|3125.	21.115919004		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018014	0.182517	0.30048099999999994	0.01178955976557176	0.21296170096769798	0.3720866839307619	0.6544665130216366	1.1668047412991556	0.10972098080046415	0.00048099999999984266	0.07160568393076194
230	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	16	Bₖ with k=16	60.0	3.75	1000000	18180|36398|53983|72652|91093|109377|127644|145218|163923|181532	constant	1 per confirmed pow solution			17574.|35338.|52270.|70457.|88528.|106360.|124241.|141260.|159601.|176899.	47.88002317		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.01818	0.181532	0.3002278	0.018070430877054438	0.18189604823717156	0.3010607406676209	0.9939730955475488	1.0020054218384173	0.0013568546996793824	0.0002277999999998892	0.0008329406676209072
231	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	16	Bₖ with k=16	60.0	3.75	1000000	18180|36398|53983|72652|91093|109377|127644|145218|163923|181532	block	1 per confirmed block			1104.|2201.|3251.|4328.|5545.|6540.|7813.|8864.|10122.|11015.	50.154634793		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.01818	0.181532	0.3002278	0.01816297319974335	0.18121843278548277	0.3029810966882187	0.999063432329117	0.9982726614893395	0.00574603169093796	0.0002277999999998892	0.0027532966882187204
232	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	16	Bₖ with k=16	30.0	1.875	1000000	18014|36159|54555|72795|91144|109071|127851|145509|163191|181711	constant	1 per confirmed pow solution			16861.|34075.|51341.|68632.|86069.|103047.|121018.|137952.|154853.|172904.	51.425940909		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018014	0.181711	0.3000362	0.017809310146691	0.18262860812546475	0.30177110795646594	0.9886371792323194	1.0050498215598656	0.0024851980470559443	3.619999999987522e-05	0.0017349079564659697
233	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	16	Bₖ with k=16	30.0	1.875	1000000	18014|36159|54555|72795|91144|109071|127851|145509|163191|181711	block	1 per confirmed block			1029.|2044.|3185.|4261.|5436.|6325.|7579.|8690.|9748.|10875.	53.610130675		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018014	0.181711	0.3000362	0.017389981748124114	0.1837862502534983	0.30573582099641716	0.9653592621363448	1.0114206088431537	0.010454057863768624	3.619999999987522e-05	0.005699620996417187
234	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	64	Bₖ with less leader modification with k=64	600.0	9.375	1000000	17932|36140|54513|72856|91530|109033|127400|144586|163631|182379	constant	1 per confirmed pow solution			17849.|36037.|54312.|72619.|91245.|108696.|127031.|144183.|163187.|181897.	15.446197828		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017932	0.182379	0.30039600000000005	0.017901702612491174	0.18243408594903396	0.3005371814622248	0.9983104289812165	1.000302041073994	0.00028091239683734393	0.00039599999999995195	0.0001411814622247487
235	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	64	Bₖ with less leader modification with k=64	600.0	9.375	1000000	17932|36140|54513|72856|91530|109033|127400|144586|163631|182379	block	1 per confirmed block			301.|563.|895.|1113.|1456.|1667.|1963.|2217.|2534.|2870.	17.110465574		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017932	0.182379	0.30039600000000005	0.01932088067270043	0.1842223506001669	0.297124334039412	1.077452636220189	1.0101072524806414	0.01617558144052668	0.00039599999999995195	-0.0032716659605880327
236	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	60.0	3.75	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17210.|34991.|52490.|70588.|87930.|106342.|123337.|141563.|159229.|177664.	45.441644591		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.017717718954356025	0.1829053352880133	0.3022385478265166	0.990979302777338	1.004075115627286	0.002234939783356994	0.0006985999999998826	0.0015399478265166189
237	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	60.0	3.75	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	discount	1 per confirmed pow solution			14452.1875|29404.1875|44156.5625|59429.5625|74073.625|89558.125|103965.|119365.375|134351.5|149978.875	46.334013907		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.017651850110231026	0.18318366138005582	0.3028460063390474	0.9872951569008908	1.005603011479037	0.003138920974883572	0.0006985999999998826	0.0021474063390474196
238	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	60.0	3.75	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			13820.|28220.|42735.|58218.|72876.|88889.|103766.|120130.|136429.|153652.	47.090922536		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.01687969855936292	0.1876700031145609	0.31213799336781745	0.944107531705516	1.0302311836902165	0.015895079234739165	0.0006985999999998826	0.011439393367817463
239	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	60.0	3.75	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			11735.125|23981.9375|36342.9375|49516.5625|62002.75|75562.75|88266.25|102173.625|116031.5|130704.625	47.900325499		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.01685311014031034	0.18770822134173779	0.31221866192793185	0.9426204004871829	1.030440986049515	0.016106956751329074	0.0006985999999998826	0.011520061927931868
240	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	60.0	3.75	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	block	1 per confirmed block			1008.|2102.|3143.|4300.|5472.|6590.|7717.|8871.|10109.|11397.	48.483676938		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.016603798448335504	0.1877316378131743	0.3122420069511934	0.928676013666061	1.0305695328534024	0.017331607687444215	0.0006985999999998826	0.011543406951193436
241	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	64	Bₖ with less leader modification with k=64	120.0	1.875	1000000	17980|36270|54567|73043|91481|109077|127234|144580|163588|182180	constant	1 per confirmed pow solution			17610.|35607.|53643.|71855.|90104.|107357.|125367.|142534.|161317.|179822.	20.298828246		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.01798	0.18218	0.299926	0.017874252955697025	0.1825203813173964	0.30065711478498114	0.9941186293491115	1.0018683791711296	0.0012080987835473762	-7.4000000000074e-05	0.0007311147849811128
242	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	64	Bₖ with less leader modification with k=64	120.0	1.875	1000000	17980|36270|54567|73043|91481|109077|127234|144580|163588|182180	block	1 per confirmed block			250.|485.|807.|1080.|1341.|1621.|1967.|2231.|2581.|3031.	23.509689446		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.01798	0.18218	0.299926	0.016240093542938806	0.1968948941145901	0.32325581395348835	0.9032310090622251	1.080771182976123	0.03241165712851209	-7.4000000000074e-05	0.02332981395348832
243	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	30.0	1.875	1000000	18109|36212|54460|72962|90925|109047|126861|145649|162960|182815	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			16835.|33716.|50763.|68211.|85260.|102481.|119602.|137819.|154479.|173906.	46.120765175		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018109	0.182815	0.3005354	0.017851235112483457	0.18440373587594586	0.3038637558956262	0.9857659237110529	1.0086904021877081	0.004355895352623526	0.0005353999999999082	0.0033283558956261894
244	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	30.0	1.875	1000000	18109|36212|54460|72962|90925|109047|126861|145649|162960|182815	discount	1 per confirmed pow solution			12479.8125|25033.25|37698.875|50711.|63383.5|76283.5625|89107.1875|102737.25|115344.0625|129942.5	48.387732398		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018109	0.182815	0.3005354	0.017759270748988573	0.1849133582175572	0.30490342184166974	0.9806875448113409	1.0114780418322193	0.005730082259606515	0.0005353999999999082	0.004368021841669734
