	network	network_description	compute	protocol	k	protocol_description	block_interval	activation_delay	number_activations	activations	incentive_scheme	incentive_scheme_description	strategy	strategy_description	reward	ca_time	ca_height	machine_duration_s	error	version	attacker_compute	attacker_relative_activations	attacker_relative_reward	attacker_efficiency
4118	gamma-0-alpha-0.33	1 attacker, alpha=0.33, 1 symmetric defenders, constant propagation delays modeling gamma=0. with defender message delay 0.0001)	0.33|0.67	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	3292|6708	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	2135.9375|3881.0625	10046.3463021	238	2.314178993		local-v0.4-47-g351acb8	0.33	0.3292	0.35498379591158385	1.0783225878237663
4119	gamma-0.9-alpha-0.25	1 attacker, alpha=0.25, 11 symmetric defenders, constant propagation delays modeling gamma=0.9. with defender message delay 0.0001)	0.25|0.0681818181818|0.0681818181818|0.0681818181818|0.0681818181818|0.0681818181818|0.0681818181818|0.0681818181818|0.0681818181818|0.0681818181818|0.0681818181818|0.0681818181818	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	2504|694|636|696|688|721|694|686|671|676|674|660	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	1690.4375|504.|482.4375|516.9375|525.0625|546.6875|511.21875|515.21875|496.71875|502.875|503.8125|493.59375	9846.76915546	288	3.134056614		local-v0.4-47-g351acb8	0.25000000000004996	0.2504	0.23191624365482233	0.9261830816885875
4120	gamma-0.5-alpha-0.25	1 attacker, alpha=0.25, 2 symmetric defenders, constant propagation delays modeling gamma=0.5. with defender message delay 0.0001)	0.25|0.375|0.375	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	2491|3662|3847	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	2481.09375|3648.5|3836.40625	9981.20388318	312	4.696770995		local-v0.4-47-g351acb8	0.25	0.2491	0.24895582480433473	0.9994212155934755
4121	gamma-0-alpha-0.33	1 attacker, alpha=0.33, 1 symmetric defenders, constant propagation delays modeling gamma=0. with defender message delay 0.0001)	0.33|0.67	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	3318|6682	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	2279.40625|4470.59375	10041.7704126	295	2.024519131		local-v0.4-47-g351acb8	0.33	0.3318	0.3376898148148148	1.0177510995021544
4122	gamma-0.75-alpha-0.25	1 attacker, alpha=0.25, 4 symmetric defenders, constant propagation delays modeling gamma=0.75. with defender message delay 0.0001)	0.25|0.1875|0.1875|0.1875|0.1875	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	2507|1917|1831|1916|1829	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	2499.1875|1912.21875|1824.75|1911.9375|1824.90625	9985.20513293	312	4.430729457		local-v0.4-47-g351acb8	0.25	0.2507	0.25059535746515593	0.999582598584587
4123	gamma-0.5-alpha-0.33	1 attacker, alpha=0.33, 2 symmetric defenders, constant propagation delays modeling gamma=0.5. with defender message delay 0.0001)	0.33|0.335|0.335	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	3306|3278|3416	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	2363.625|1569.90625|1559.46875	10057.1043045	215	1.841251713		local-v0.4-47-g351acb8	0.33	0.3306	0.4302976515565265	1.3015657941818708
4124	gamma-0.5-alpha-0.33	1 attacker, alpha=0.33, 2 symmetric defenders, constant propagation delays modeling gamma=0.5. with defender message delay 0.0001)	0.33|0.335|0.335	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	3229|3384|3387	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	2210.90625|2290.90625|2290.1875	9791.93194037	294	2.100064159		local-v0.4-47-g351acb8	0.33	0.3229	0.3255162323321555	1.0081022989537178
4125	gamma-0.5-alpha-0.33	1 attacker, alpha=0.33, 2 symmetric defenders, constant propagation delays modeling gamma=0.5. with defender message delay 0.0001)	0.33|0.335|0.335	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	3285|3338|3377	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	2217.71875|1864.34375|1894.9375	10124.8199583	239	2.361948742		local-v0.4-47-g351acb8	0.33	0.3285	0.37104211979253804	1.1295041698402983
4126	gamma-0-alpha-0.33	1 attacker, alpha=0.33, 1 symmetric defenders, constant propagation delays modeling gamma=0. with defender message delay 0.0001)	0.33|0.67	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	3303|6697	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	3295.34375|6670.65625	9942.53421727	312	3.59711995		local-v0.4-47-g351acb8	0.33	0.3303	0.3306586142885812	1.001085722944539
4127	gamma-0.75-alpha-0.33	1 attacker, alpha=0.33, 4 symmetric defenders, constant propagation delays modeling gamma=0.75. with defender message delay 0.0001)	0.33|0.1675|0.1675|0.1675|0.1675	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	3280|1723|1693|1645|1659	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	2443.3125|747.84375|775.625|758.8125|740.40625	10143.0065528	216	2.016106345		local-v0.4-47-g351acb8	0.33	0.328	0.44700192096597147	1.362810734652352
4128	gamma-0.5-alpha-0.33	1 attacker, alpha=0.33, 2 symmetric defenders, constant propagation delays modeling gamma=0.5. with defender message delay 0.0001)	0.33|0.335|0.335	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	3208|3364|3428	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	3194.0625|3350.65625|3417.28125	9909.44432253	312	3.189971455		local-v0.4-47-g351acb8	0.33	0.3208	0.32062462356956434	0.9994533153664724
4129	gamma-0.75-alpha-0.33	1 attacker, alpha=0.33, 4 symmetric defenders, constant propagation delays modeling gamma=0.75. with defender message delay 0.0001)	0.33|0.1675|0.1675|0.1675|0.1675	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	3318|1716|1668|1676|1622	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	2305.65625|915.40625|909.375|891.78125|870.78125	9968.97985456	239	2.427492437		local-v0.4-47-g351acb8	0.33	0.3318	0.3912533938571186	1.1791844299491219
4130	gamma-0.75-alpha-0.33	1 attacker, alpha=0.33, 4 symmetric defenders, constant propagation delays modeling gamma=0.75. with defender message delay 0.0001)	0.33|0.1675|0.1675|0.1675|0.1675	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	3280|1691|1697|1638|1694	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	2210.8125|1117.34375|1109.25|1080.1875|1129.40625	10002.5563334	292	2.346646363		local-v0.4-47-g351acb8	0.33	0.328	0.3326030540093275	1.0140337012479497
4131	gamma-0.9-alpha-0.25	1 attacker, alpha=0.25, 11 symmetric defenders, constant propagation delays modeling gamma=0.9. with defender message delay 0.0001)	0.25|0.0681818181818|0.0681818181818|0.0681818181818|0.0681818181818|0.0681818181818|0.0681818181818|0.0681818181818|0.0681818181818|0.0681818181818|0.0681818181818|0.0681818181818	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	2486|637|654|674|727|717|690|687|686|649|699|694	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	2476.03125|635.28125|650.|672.09375|725.875|715.21875|688.15625|684.84375|684.|648.15625|697.28125|693.0625	9895.62283962	312	5.648704616		local-v0.4-47-g351acb8	0.25000000000004996	0.2486	0.2483481695085256	0.9989870052635784
4132	gamma-0.9-alpha-0.33	1 attacker, alpha=0.33, 11 symmetric defenders, constant propagation delays modeling gamma=0.9. with defender message delay 0.0001)	0.33|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	3227|628|606|643|604|593|626|605|630|637|602|599	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	2305.71875|325.8125|284.125|296.75|290.1875|280.|304.5|294.09375|307.5|312.21875|271.34375|276.75	9920.49935741	217	2.282360564		local-v0.4-47-g351acb8	0.329999999999967	0.3227	0.4155196882321139	1.2876346087143289
4133	gamma-0.75-alpha-0.5	1 attacker, alpha=0.5, 4 symmetric defenders, constant propagation delays modeling gamma=0.75. with defender message delay 0.0001)	0.5|0.125|0.125|0.125|0.125	tailstormll	16	Tailstorm/ll with k=16, 'discount' rewards, and 'heuristic' sub block selection	16.0	1.0	10000	4998|1242|1244|1250|1266	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	4832.3125|86.6875|74.5|69.9375|73.5625	10068.5441106	337	18.303803416		local-v0.4-47-g351acb8	0.5	0.4998	0.9406876581662449	1.8821281675995296
4134	gamma-0-alpha-0.4	1 attacker, alpha=0.4, 1 symmetric defenders, constant propagation delays modeling gamma=0. with defender message delay 0.0001)	0.4|0.6	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	3942|6058	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	3216.59375|1887.40625	9930.98128587	197	1.712623686		local-v0.4-47-g351acb8	0.4	0.3942	0.630210374216301	1.5987071897927474
4135	gamma-0.9-alpha-0.33	1 attacker, alpha=0.33, 11 symmetric defenders, constant propagation delays modeling gamma=0.9. with defender message delay 0.0001)	0.33|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	3271|613|629|645|618|589|613|634|587|615|609|577	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	2407.6875|313.03125|329.59375|312.09375|314.125|309.4375|314.|307.4375|306.125|294.90625|313.90625|296.65625	10088.233059	241	3.204366689		local-v0.4-47-g351acb8	0.329999999999967	0.3271	0.41376310362605256	1.264943759174725
4136	gamma-0-alpha-0.4	1 attacker, alpha=0.4, 1 symmetric defenders, constant propagation delays modeling gamma=0. with defender message delay 0.0001)	0.4|0.6	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	4001|5999	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	2903.28125|2709.71875	9977.54500938	235	2.115394731		local-v0.4-47-g351acb8	0.4	0.4001	0.5172423392125423	1.2927826523682635
4137	gamma-0.9-alpha-0.33	1 attacker, alpha=0.33, 11 symmetric defenders, constant propagation delays modeling gamma=0.9. with defender message delay 0.0001)	0.33|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091|0.0609090909091	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	3357|605|586|598|575|611|592|580|657|599|632|608	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	2284.96875|389.84375|391.65625|399.5625|379.59375|413.125|393.09375|387.625|441.125|400.5625|419.15625|405.6875	9927.13405109	294	3.191023524		local-v0.4-47-g351acb8	0.329999999999967	0.3357	0.3407349761407695	1.0149984395018454
4138	gamma-0-alpha-0.4	1 attacker, alpha=0.4, 1 symmetric defenders, constant propagation delays modeling gamma=0. with defender message delay 0.0001)	0.4|0.6	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	4014|5986	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	2601.34375|3689.65625	9924.25390025	297	2.013123718		local-v0.4-47-g351acb8	0.4	0.4014	0.41350242409791765	1.0301505333779712
4139	gamma-0.5-alpha-0.4	1 attacker, alpha=0.4, 2 symmetric defenders, constant propagation delays modeling gamma=0.5. with defender message delay 0.0001)	0.4|0.3|0.3	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	4001|2943|3056	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	3290.46875|873.46875|927.0625	10098.3661144	196	1.959645898		local-v0.4-47-g351acb8	0.4	0.4001	0.6463305342761736	1.6154224800704164
4140	gamma-0.75-alpha-0.33	1 attacker, alpha=0.33, 4 symmetric defenders, constant propagation delays modeling gamma=0.75. with defender message delay 0.0001)	0.33|0.1675|0.1675|0.1675|0.1675	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	3270|1695|1625|1699|1711	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	3260.90625|1689.|1619.53125|1695.21875|1707.34375	10034.925563	312	4.760962187		local-v0.4-47-g351acb8	0.33	0.327	0.32700624247894106	1.0000190901496668
4141	gamma-0.5-alpha-0.4	1 attacker, alpha=0.4, 2 symmetric defenders, constant propagation delays modeling gamma=0.5. with defender message delay 0.0001)	0.4|0.3|0.3	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	3965|2976|3059	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	2827.125|1375.625|1430.25	9941.3996733	234	2.400751182		local-v0.4-47-g351acb8	0.4	0.3965	0.5018862062843955	1.265791188611338
4142	gamma-0.5-alpha-0.4	1 attacker, alpha=0.4, 2 symmetric defenders, constant propagation delays modeling gamma=0.5. with defender message delay 0.0001)	0.4|0.3|0.3	tailstormll	32	Tailstorm/ll with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	4048|2945|3007	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	2658.34375|1841.1875|1905.46875	9933.00471252	300	2.227702123		local-v0.4-47-g351acb8	0.4	0.4048	0.4150419594067135	1.0253012831193515
